time,V(in),V(a),V(out),I(V1)
0.001032,5,5.088372548,5.345463438,0.001767450966
0.001034,5,5.09088201,5.341828157,0.001817640195
0.001036,5,5.093329663,5.338094971,0.001866593257
0.001038,5,5.095715175,5.334266364,0.001914303495
0.00104,5,5.098038241,5.330344834,0.001960764813
0.001042,5,5.100298584,5.326332891,0.002005971675
0.001044,5,5.102495955,5.322233053,0.002049919095
0.001046,5,5.104630132,5.318047847,0.002092602638
0.001048,5,5.106700921,5.313779811,0.002134018416
0.00105,5,5.108708154,5.309431484,0.002174163082
0.001052,5,5.110651691,5.305005417,0.002213033827
0.001054,5,5.112531419,5.30050416,0.002250628375
0.001056,5,5.114347249,5.29593027,0.002286944979
0.001058,5,5.116099121,5.291286305,0.002321982416
0.00106,5,5.117786999,5.286574825,0.002355739981
0.001062,5,5.119410874,5.28179839,0.002388217484
0.001064,5,5.120970762,5.27695956,0.002419415244
0.001066,5,5.122466704,5.272060892,0.002449334081
0.001068,5,5.123898766,5.267104941,0.002477975317
0.00107,5,5.125267038,5.262094259,0.002505340761
0.001072,5,5.126571636,5.257031394,0.002531432712
0.001074,5,5.127812698,5.251918886,0.00255625395
0.001076,5,5.128990386,5.246759271,0.002579807727
0.001078,5,5.130104888,5.241555075,0.002602097764
0.00108,5,5.131156412,5.236308819,0.002623128246
0.001082,5,5.13214519,5.231023011,0.00264290381
0.001084,5,5.133071477,5.225700152,0.002661429545
0.001086,5,5.133935549,5.22034273,0.002678710981
0.001088,5,5.134737704,5.214953222,0.002694754084
0.00109,5,5.135478263,5.209534091,0.00270956525
0.001092,5,5.136157565,5.204087789,0.002723151295
0.001094,5,5.136775973,5.19861675,0.00273551945
0.001096,5,5.137333868,5.193123395,0.002746677356
0.001098,5,5.137831653,5.187610129,0.002756633051
0.0011,5,5.138269748,5.182079339,0.002765394969
0.001102,5,5.138648596,5.176533395,0.002772971929
0.001104,5,5.138968656,5.170974649,0.002779373128
0.001106,5,5.139230407,5.165405433,0.002784608133
0.001108,5,5.139434344,5.159828059,0.002788686876
0.00111,5,5.139580982,5.15424482,0.002791619643
0.001112,5,5.139670853,5.148657986,0.00279341707
0.001114,5,5.139704506,5.143069805,0.00279409013
0.001116,5,5.139682506,5.137482505,0.002793650129
0.001118,5,5.139605435,5.131898288,0.0027921087
0.00112,5,5.139473889,5.126319332,0.002789477788
0.001122,5,5.139288483,5.120747793,0.00278576965
0.001124,5,5.139049842,5.115185799,0.002780996842
0.001126,5,5.138758611,5.109635455,0.002775172211
0.001128,5,5.138415444,5.104098837,0.002768308889
0.00113,5,5.138021014,5.098577996,0.002760420285
0.001132,5,5.137576004,5.093074956,0.002751520076
0.001134,5,5.13708111,5.087591712,0.002741622196
0.001136,5,5.136537042,5.08213023,0.002730740834
0.001138,5,5.135944521,5.076692449,0.00271889042
0.00114,5,5.135304281,5.071280278,0.002706085619
0.001142,5,5.134617066,5.065895595,0.002692341325
0.001144,5,5.133883632,5.06054025,0.002677672648
0.001146,5,5.133104746,5.05521606,0.002662094911
0.001148,5,5.132281182,5.049924813,0.002645623637
0.00115,5,5.131413727,5.044668264,0.002628274545
0.001152,5,5.130503177,5.039448137,0.002610063537
0.001154,5,5.129550335,5.034266123,0.002591006694
0.001156,5,5.128556013,5.029123883,0.002571120268
0.001158,5,5.127521033,5.024023042,0.00255042067
0.00116,5,5.126446223,5.018965193,0.002528924464
0.001162,5,5.125332418,5.013951896,0.002506648359
0.001164,5,5.12418046,5.008984677,0.002483609203
0.001166,5,5.122991198,5.00406503,0.002459823969
0.001168,5,5.121765488,4.99919441,0.002435309754
0.00117,5,5.120504188,4.994374242,0.002410083764
0.001172,5,5.119208166,4.989605916,0.002384163314
0.001174,5,5.117878291,4.984890784,0.002357565813
0.001176,5,5.116515438,4.980230167,0.002330308759
0.001178,5,5.115120487,4.975625347,0.002302409731
0.00118,5,5.113694319,4.971077574,0.002273886382
0.001182,5,5.112237822,4.966588062,0.00224475643
0.001184,5,5.110751883,4.962157986,0.002215037651
0.001186,5,5.109237394,4.957788491,0.00218474787
0.001188,5,5.107695248,4.953480681,0.002153904957
0.00119,5,5.106126341,4.949235627,0.002122526814
0.001192,5,5.104531569,4.945054364,0.002090631373
0.001194,5,5.102911829,4.940937891,0.002058236586
0.001196,5,5.101268021,4.93688717,0.002025360416
0.001198,5,5.099601042,4.932903129,0.001992020833
0.0012,5,5.09791179,4.928986657,0.001958235806
0.001202,5,5.096201165,4.92513861,0.001924023295
0.001204,5,5.094470062,4.921359808,0.001889401245
0.001206,5,5.092719379,4.917651033,0.001854387575
0.001208,5,5.090950009,4.914013032,0.00181900018
0.00121,5,5.089162846,4.910446519,0.001783256915
0.001212,5,5.08735878,4.906952167,0.001747175592
0.001214,5,5.085538699,4.903530619,0.001710773976
0.001216,5,5.083703489,4.90018248,0.001674069774
0.001218,5,5.081854032,4.896908319,0.001637080632
0.00122,5,5.079991206,4.89370867,0.001599824125
0.001222,5,5.078115888,4.890584035,0.001562317754
0.001224,5,5.076228947,4.887534877,0.00152457894
0.001226,5,5.074331251,4.884561627,0.001486625015
0.001228,5,5.072423661,4.881664681,0.001448473219
0.00123,5,5.070507035,4.878844399,0.001410140692
0.001232,5,5.068582223,4.87610111,0.00137164447
0.001234,5,5.066650074,4.873435107,0.001333001476
0.001236,5,5.064711426,4.87084665,0.001294228521
0.001238,5,5.062767115,4.868335966,0.001255342291
0.00124,5,5.060817967,4.865903247,0.001216359347
0.001242,5,5.058864806,4.863548655,0.001177296117
0.001244,5,5.056908445,4.861272317,0.001138168891
0.001246,5,5.054949691,4.859074329,0.001098993819
0.001248,5,5.052989345,4.856954755,0.001059786901
0.00125,5,5.051028199,4.854913628,0.001020563987
0.001252,5,5.049067038,4.852950946,0.0009813407683
0.001254,5,5.047106639,4.85106668,0.0009421327767
0.001256,5,5.045147769,4.84926077,0.0009029553768
0.001258,5,5.043191188,4.847533122,0.0008638237636
0.00126,5,5.041237648,4.845883616,0.0008247529573
0.001262,5,5.03928789,4.844312101,0.0007857577994
0.001264,5,5.037342647,4.842818395,0.0007468529489
0.001266,5,5.035402644,4.841402289,0.0007080528779
0.001268,5,5.033468593,4.840063545,0.0006693718682
0.00127,5,5.0315412,4.838801897,0.0006308240076
0.001272,5,5.029621159,4.837617051,0.0005924231859
0.001274,5,5.027709155,4.836508685,0.0005541830919
0.001276,5,5.02580586,4.83547645,0.0005161172099
0.001278,5,5.023911941,4.834519973,0.0004782388162
0.00128,5,5.022028049,4.833638851,0.0004405609766
0.001282,5,5.020154827,4.832832658,0.0004030965427
0.001284,5,5.018292907,4.832100941,0.0003658581494
0.001286,5,5.016442911,4.831443225,0.0003288582123
0.001288,5,5.014605446,4.830859007,0.0002921089244
0.00129,5,5.012781113,4.830347762,0.0002556222544
0.001292,5,5.010970497,4.829908943,0.0002194099435
0.001294,5,5.009174175,4.829541976,0.0001834835036
0.001296,5,5.007392711,4.829246267,0.0001478542148
0.001298,5,5.005626656,4.829021201,0.0001125331238
0.0013,5,5.003876552,4.828866139,7.753104114e-05
0.001302,5,5.002142927,4.828780422,4.285854009e-05
0.001304,5,5.000426298,4.82876337,8.525954516e-06
0.001306,5,4.998727169,4.828814283,-2.545662264e-05
0.001308,5,4.997046033,4.828932442,-5.907934088e-05
0.00131,5,4.99538337,4.829117107,-9.233259355e-05
0.001312,5,4.993739649,4.829367521,-0.0001252070192
0.001314,5,4.992115325,4.829682908,-0.0001576935025
0.001316,5,4.990510841,4.830062474,-0.0001897831759
0.001318,5,4.988926629,4.830505409,-0.0002214674199
0.00132,5,4.987363107,4.831010885,-0.0002527378642
0.001322,5,4.985820681,4.831578058,-0.0002835863888
0.001324,5,4.984299744,4.832206068,-0.000314005124
0.001326,5,4.982800677,4.832894041,-0.0003439864513
0.001328,5,4.98132385,4.833641087,-0.0003735230039
0.00133,5,4.979869617,4.834446302,-0.0004026076668
0.001332,5,4.978438321,4.835308769,-0.0004312335771
0.001334,5,4.977030294,4.836227558,-0.0004593941244
0.001336,5,4.975645852,4.837201723,-0.0004870829502
0.001338,5,4.974285303,4.838230311,-0.0005142939484
0.00134,5,4.972948937,4.839312354,-0.000541021265
0.001342,5,4.971637035,4.840446873,-0.0005672592975
0.001344,5,4.970349865,4.841632878,-0.000593002695
0.001346,5,4.969087682,4.842869371,-0.0006182463573
0.001348,5,4.967850728,4.844155341,-0.0006429854346
0.00135,5,4.966639234,4.845489772,-0.0006672153269
0.001352,5,4.965453416,4.846871636,-0.000690931683
0.001354,5,4.96429348,4.848299896,-0.0007141303998
0.001356,5,4.963159619,4.849773512,-0.0007368076212
0.001358,5,4.962052013,4.851291431,-0.0007589597376
0.00136,5,4.960970831,4.852852598,-0.0007805833842
0.001362,5,4.959916228,4.854455949,-0.0008016754401
0.001364,5,4.958888349,4.856100415,-0.0008222330269
0.001366,5,4.957887325,4.857784922,-0.0008422535075
0.001368,5,4.956913276,4.859508391,-0.0008617344845
0.00137,5,4.95596631,4.861269738,-0.0008806737988
0.001372,5,4.955046524,4.863067877,-0.0008990695281
0.001374,5,4.954154001,4.864901717,-0.0009169199848
0.001376,5,4.953288814,4.866770165,-0.0009342237147
0.001378,5,4.952451025,4.868672124,-0.000950979495
0.00138,5,4.951640683,4.870606496,-0.0009671863324
0.001382,5,4.950857827,4.872572183,-0.0009828434611
0.001384,5,4.950102483,4.874568084,-0.0009979503409
0.001386,5,4.949374667,4.876593097,-0.001012506655
0.001388,5,4.948674385,4.878646122,-0.001026512307
0.00139,5,4.948001629,4.880726057,-0.001039967422
0.001392,5,4.947356383,4.882831801,-0.001052872338
0.001394,5,4.946738619,4.884962257,-0.001065227611
0.001396,5,4.9461483,4.887116325,-0.001077034006
0.001398,5,4.945585375,4.88929291,-0.001088292499
0.0014,5,4.945049786,4.891490918,-0.001099004272
0.001402,5,4.944541464,4.89370926,-0.001109170713
0.001404,5,4.94406033,4.895946846,-0.00111879341
0.001406,5,4.943606293,4.898202595,-0.001127874149
0.001408,5,4.943179254,4.900475425,-0.001136414915
0.00141,5,4.942779106,4.90276426,-0.001144417884
0.001412,5,4.942405729,4.905068031,-0.001151885424
0.001414,5,4.942058996,4.907385671,-0.001158820089
0.001416,5,4.941738769,4.909716121,-0.001165224619
0.001418,5,4.941444903,4.912058325,-0.001171101934
0.00142,5,4.941177243,4.914411235,-0.001176455136
0.001422,5,4.940935625,4.91677381,-0.001181287499
0.001424,5,4.940719876,4.919145015,-0.001185602471
0.001426,5,4.940529816,4.921523822,-0.00118940367
0.001428,5,4.940365256,4.923909212,-0.001192694879
0.00143,5,4.940225998,4.926300172,-0.001195480044
0.001432,5,4.940111836,4.928695698,-0.001197763272
0.001434,5,4.940022559,4.931094796,-0.001199548824
0.001436,5,4.939957944,4.933496478,-0.001200841118
0.001438,5,4.939917764,4.935899768,-0.001201644717
0.00144,5,4.939901783,4.938303696,-0.001201964334
0.001442,5,4.939909759,4.940707306,-0.001201804825
0.001444,5,4.939941441,4.943109648,-0.001201171183
0.001446,5,4.939996573,4.945509786,-0.001200068541
0.001448,5,4.940074892,4.94790679,-0.001198502161
0.00145,5,4.940176128,4.950299745,-0.001196477438
0.001452,5,4.940300006,4.952687745,-0.00119399989
0.001454,5,4.940446242,4.955069895,-0.001191075159
0.001456,5,4.94061455,4.957445313,-0.001187709007
0.001458,5,4.940804635,4.959813127,-0.001183907308
0.00146,5,4.941016197,4.96217248,-0.001179676052
0.001462,5,4.941248933,4.964522522,-0.001175021334
0.001464,5,4.941502532,4.966862421,-0.001169949356
0.001466,5,4.941776679,4.969191354,-0.001164466421
0.001468,5,4.942071054,4.971508512,-0.00115857893
0.00147,5,4.942385331,4.973813098,-0.001152293376
0.001472,5,4.942719183,4.976104331,-0.001145616346
0.001474,5,4.943072274,4.97838144,-0.001138554513
0.001476,5,4.943444268,4.980643669,-0.001131114633
0.001478,5,4.943834823,4.982890276,-0.001123303542
0.00148,5,4.944243592,4.985120533,-0.001115128154
0.001482,5,4.944670227,4.987333724,-0.001106595455
0.001484,5,4.945114375,4.989529149,-0.0010977125
0.001486,5,4.945575679,4.991706122,-0.001088486412
0.001488,5,4.946053781,4.99386397,-0.001078924374
0.00149,5,4.946548318,4.996002038,-0.00106903363
0.001492,5,4.947058926,4.99811968,-0.001058821479
0.001494,5,4.947585236,5.000216271,-0.001048295272
0.001496,5,4.94812688,5.002291196,-0.001037462409
0.001498,5,4.948683483,5.004343857,-0.001026330334
0.0015,5,4.949254673,5.00637367,-0.001014906535
0.001502,5,4.949840073,5.008380067,-0.001003198537
0.001504,5,4.950439305,5.010362494,-0.0009912138986
0.001506,5,4.951051989,5.012320415,-0.0009789602135
0.001508,5,4.951677745,5.014253305,-0.0009664451015
0.00151,5,4.95231619,5.016160658,-0.0009536762079
0.001512,5,4.95296694,5.01804198,-0.0009406611999
0.001514,5,4.953629612,5.019896795,-0.0009274077632
0.001516,5,4.95430382,5.021724643,-0.0009139235987
0.001518,5,4.954989179,5.023525075,-0.0009002164194
0.00152,5,4.955685303,5.025297663,-0.0008862939473
0.001522,5,4.956391805,5.027041991,-0.0008721639099
0.001524,5,4.957108298,5.028757659,-0.0008578340377
0.001526,5,4.957834397,5.030444283,-0.0008433120604
0.001528,5,4.958569715,5.032101495,-0.0008286057044
0.00153,5,4.959313866,5.03372894,-0.0008137226895
0.001532,5,4.960066464,5.035326282,-0.0007986707259
0.001534,5,4.960827124,5.036893197,-0.0007834575115
0.001536,5,4.961595464,5.038429378,-0.0007680907286
0.001538,5,4.962371098,5.039934534,-0.0007525780413
0.00154,5,4.963153645,5.041408388,-0.0007369270927
0.001542,5,4.963942725,5.042850679,-0.0007211455018
0.001544,5,4.964737957,5.044261161,-0.000705240861
0.001546,5,4.965538963,5.045639603,-0.0006892207331
0.001548,5,4.966345368,5.046985788,-0.0006730926491
0.00155,5,4.967156795,5.048299516,-0.0006568641048
0.001552,5,4.967972872,5.049580601,-0.000640542559
0.001554,5,4.968793228,5.050828872,-0.0006241354303
0.001556,5,4.969617495,5.052044172,-0.0006076500949
0.001558,5,4.970445306,5.05322636,-0.000591093884
0.00156,5,4.971276296,5.054375308,-0.0005744740816
0.001562,5,4.972110104,5.055490904,-0.0005577979216
0.001564,5,4.972946371,5.056573049,-0.0005410725859
0.001566,5,4.97378474,5.05762166,-0.0005243052019
0.001568,5,4.974624858,5.058636665,-0.0005075028405
0.00157,5,4.975466374,5.05961801,-0.0004906725133
0.001572,5,4.976308941,5.060565653,-0.0004738211711
0.001574,5,4.977152215,5.061479564,-0.0004569557012
0.001576,5,4.977995854,5.06235973,-0.000440082926
0.001578,5,4.97883952,5.063206149,-0.0004232096002
0.00158,5,4.97968288,5.064018834,-0.0004063424093
0.001582,5,4.980525602,5.06479781,-0.0003894879677
0.001584,5,4.981367359,5.065543115,-0.0003726528164
0.001586,5,4.982207829,5.066254802,-0.0003558434217
0.001588,5,4.983046691,5.066932935,-0.0003390661731
0.00159,5,4.983883631,5.067577589,-0.0003223273814
0.001592,5,4.984718336,5.068188856,-0.0003056332774
0.001594,5,4.985550499,5.068766836,-0.0002889900101
0.001596,5,4.986379818,5.069311643,-0.000272403645
0.001598,5,4.987205992,5.069823404,-0.0002558801626
0.0016,5,4.988028727,5.070302255,-0.0002394254571
0.001602,5,4.988847733,5.070748345,-0.0002230453348
0.001604,5,4.989662724,5.071161836,-0.0002067455124
0.001606,5,4.990473419,5.071542899,-0.0001905316163
0.001608,5,4.991279541,5.071891718,-0.000174409181
0.00161,5,4.992080818,5.072208485,-0.0001583836475
0.001612,5,4.992876982,5.072493406,-0.0001424603627
0.001614,5,4.993667771,5.072746695,-0.0001266445779
0.001616,5,4.994452928,5.072968578,-0.0001109414478
0.001618,5,4.995232199,5.07315929,-9.535602954e-05
0.00162,5,4.996005336,5.073319077,-7.989328142e-05
0.001622,5,4.996772097,5.073448193,-6.455806227e-05
0.001624,5,4.997532243,5.073546903,-4.935513039e-05
0.001626,5,4.998285543,5.073615481,-3.428914272e-05
0.001628,5,4.999031767,5.07365421,-1.936465408e-05
0.00163,5,4.999770694,5.073663383,-4.586116373e-06
0.001632,5,5.000502106,5.073643298,1.00421221e-05
0.001634,5,5.001225791,5.073594267,2.45158173e-05
0.001636,5,5.001941542,5.073516605,3.883083004e-05
0.001638,5,5.002649156,5.073410639,5.298312656e-05
0.00164,5,5.003348439,5.073276701,6.696877904e-05
0.001642,5,5.004039198,5.073115133,8.078396607e-05
0.001644,5,5.004721249,5.072926284,9.442497304e-05
0.001646,5,5.00539441,5.072710507,0.0001078881925
0.001648,5,5.006058506,5.072468167,0.0001211701247
0.00165,5,5.006713369,5.072199632,0.0001342673773
0.001652,5,5.007358833,5.071905279,0.0001471766664
0.001654,5,5.007994741,5.071585489,0.0001598948161
0.001656,5,5.008620938,5.071240652,0.0001724187588
0.001658,5,5.009237277,5.070871161,0.0001847455356
0.00166,5,5.009843615,5.070477416,0.0001968722958
0.001662,5,5.010439815,5.070059823,0.0002087962975
0.001664,5,5.011025745,5.069618794,0.0002205149071
0.001666,5,5.01160128,5.069154742,0.0002320255996
0.001668,5,5.012166298,5.06866809,0.0002433259581
0.00167,5,5.012720684,5.068159263,0.000254413674
0.001672,5,5.013264327,5.06762869,0.0002652865465
0.001674,5,5.013797124,5.067076805,0.0002759424827
0.001676,5,5.014318975,5.066504046,0.000286379497
0.001678,5,5.014829786,5.065910855,0.0002965957108
0.00168,5,5.015329468,5.065297676,0.0003065893524
0.001682,5,5.015817938,5.064664958,0.0003163587565
0.001684,5,5.016295118,5.064013154,0.0003259023636
0.001686,5,5.016760936,5.063342716,0.0003352187197
0.001688,5,5.017215324,5.062654103,0.0003443064756
0.00169,5,5.017658219,5.061947775,0.0003531643866
0.001692,5,5.018089566,5.061224192,0.0003617913119
0.001694,5,5.018509311,5.060483819,0.0003701862136
0.001696,5,5.018917408,5.059727123,0.0003783481567
0.001698,5,5.019313815,5.058954571,0.0003862763077
0.0017,5,5.019698497,5.058166631,0.0003939699345
0.001702,5,5.02007142,5.057363774,0.0004014284052
0.001704,5,5.020432559,5.056546471,0.0004086511877
0.001706,5,5.020781892,5.055715196,0.0004156378483
0.001708,5,5.021119403,5.05487042,0.0004223880517
0.00171,5,5.021445078,5.054012617,0.0004289015595
0.001712,5,5.021758911,5.05314226,0.0004351782292
0.001714,5,5.022060901,5.052259824,0.0004412180139
0.001716,5,5.022351048,5.051365782,0.0004470209607
0.001718,5,5.022629361,5.050460608,0.0004525872101
0.00172,5,5.02289585,5.049544774,0.0004579169949
0.001722,5,5.023150532,5.048618752,0.000463010639
0.001724,5,5.023393428,5.047683015,0.0004678685565
0.001726,5,5.023624563,5.046738033,0.0004724912506
0.001728,5,5.023843966,5.045784274,0.0004768793123
0.00173,5,5.024051671,5.044822207,0.0004810334196
0.001732,5,5.024247717,5.043852299,0.000484954336
0.001734,5,5.024432145,5.042875013,0.0004886429095
0.001736,5,5.024605004,5.041890813,0.0004921000713
0.001738,5,5.024766342,5.040900159,0.0004953268348
0.00174,5,5.024916215,5.03990351,0.0004983242939
0.001742,5,5.025054681,5.038901323,0.0005010936224
0.001744,5,5.025181804,5.037894051,0.0005036360719
0.001746,5,5.025297649,5.036882145,0.0005059529712
0.001748,5,5.025402286,5.035866054,0.0005080457247
0.00175,5,5.025495791,5.034846222,0.000509915811
0.001752,5,5.025578239,5.033823093,0.0005115647817
0.001754,5,5.025649713,5.032797104,0.0005129942599
0.001756,5,5.025710297,5.031768692,0.0005142059389
0.001758,5,5.025760079,5.030738289,0.0005152015809
0.00176,5,5.025799151,5.029706323,0.0005159830153
0.001762,5,5.025827607,5.028673219,0.0005165521377
0.001764,5,5.025845545,5.027639397,0.000516910908
0.001766,5,5.025853067,5.026605274,0.0005170613493
0.001768,5,5.025850277,5.025571263,0.0005170055465
0.00177,5,5.025837282,5.024537772,0.0005167456444
0.001772,5,5.025814192,5.023505204,0.0005162838467
0.001774,5,5.025781121,5.022473959,0.0005156224144
0.001776,5,5.025738183,5.021444432,0.0005147636642
0.001778,5,5.025685498,5.020417012,0.0005137099669
0.00178,5,5.025623187,5.019392084,0.0005124637463
0.001782,5,5.025551374,5.01837003,0.0005110274775
0.001784,5,5.025470184,5.017351222,0.000509403685
0.001786,5,5.025379747,5.016336032,0.0005075949421
0.001788,5,5.025280193,5.015324825,0.0005056038683
0.00179,5,5.025171656,5.014317958,0.0005034331287
0.001792,5,5.025054272,5.013315787,0.0005010854318
0.001794,5,5.024928176,5.01231866,0.0004985635286
0.001796,5,5.024793511,5.01132692,0.0004958702105
0.001798,5,5.024650415,5.010340903,0.0004930083081
0.0018,5,5.024499034,5.009360942,0.0004899806896
0.001802,5,5.024339513,5.008387361,0.0004867902593
0.001804,5,5.024171998,5.007420482,0.000483439956
0.001806,5,5.023996638,5.006460616,0.0004799327517
0.001808,5,5.023813582,5.005508073,0.0004762716497
0.00181,5,5.023622984,5.004563153,0.0004724596836
0.001812,5,5.023424996,5.003626154,0.0004684999151
0.001814,5,5.023219772,5.002697363,0.0004643954333
0.001816,5,5.023007468,5.001777064,0.0004601493526
0.001818,5,5.022788241,5.000865534,0.0004557648113
0.00182,5,5.022562249,4.999963044,0.0004512449705
0.001822,5,5.022329651,4.999069858,0.0004465930121
0.001824,5,5.022090607,4.998186234,0.0004418121375
0.001826,5,5.021845278,4.997312423,0.0004369055664
0.001828,5,5.021593827,4.99644867,0.0004318765351
0.00183,5,5.021336415,4.995595213,0.0004267282948
0.001832,5,5.021073206,4.994752285,0.0004214641107
0.001834,5,5.020804363,4.993920111,0.0004160872602
0.001836,5,5.020530052,4.993098908,0.0004106010316
0.001838,5,5.020250436,4.992288891,0.0004050087225
0.00184,5,5.019965682,4.991490264,0.0003993136389
0.001842,5,5.019675955,4.990703226,0.0003935190931
0.001844,5,5.01938142,4.989927969,0.0003876284028
0.001846,5,5.019082244,4.989164679,0.0003816448897
0.001848,5,5.018778594,4.988413535,0.000375571878
0.00185,5,5.018470635,4.98767471,0.000369412693
0.001852,5,5.018158533,4.986948369,0.0003631706601
0.001854,5,5.017842455,4.98623467,0.0003568491032
0.001856,5,5.017522567,4.985533768,0.0003504513433
0.001858,5,5.017199035,4.984845806,0.0003439806975
0.00186,5,5.016872024,4.984170925,0.0003374404778
0.001862,5,5.016541699,4.983509257,0.0003308339894
0.001864,5,5.016208226,4.982860928,0.0003241645297
0.001866,5,5.015871769,4.982226057,0.0003174353873
0.001868,5,5.015532492,4.981604758,0.0003106498405
0.00187,5,5.015190558,4.980997135,0.000303811156
0.001872,5,5.014846129,4.98040329,0.0002969225882
0.001874,5,5.014499369,4.979823316,0.0002899873775
0.001876,5,5.014150437,4.979257298,0.0002830087497
0.001878,5,5.013799496,4.978705318,0.0002759899142
0.00188,5,5.013446703,4.97816745,0.0002689340635
0.001882,5,5.013092219,4.977643761,0.0002618443721
0.001884,5,5.0127362,4.977134313,0.0002547239948
0.001886,5,5.012378803,4.976639161,0.0002475760664
0.001888,5,5.012020185,4.976158354,0.0002404037002
0.00189,5,5.011660499,4.975691934,0.0002332099871
0.001892,5,5.0112999,4.975239938,0.0002259979947
0.001894,5,5.010938538,4.974802396,0.0002187707663
0.001896,5,5.010576566,4.974379334,0.0002115313198
0.001898,5,5.010214132,4.973970768,0.000204282647
0.0019,5,5.009851386,4.973576713,0.0001970277125
0.001902,5,5.009488473,4.973197174,0.0001897694528
0.001904,5,5.009125539,4.972832153,0.0001825107755
0.001906,5,5.008762728,4.972481643,0.0001752545586
0.001908,5,5.008400182,4.972145636,0.0001680036494
0.00191,5,5.008038043,4.971824114,0.0001607608636
0.001912,5,5.007676449,4.971517056,0.000153528985
0.001914,5,5.007315538,4.971224435,0.0001463107644
0.001916,5,5.006955446,4.970946217,0.0001391089186
0.001918,5,5.006596307,4.970682365,0.0001319261302
0.00192,5,5.006238252,4.970432835,0.0001247650467
0.001922,5,5.005881414,4.970197578,0.0001176282795
0.001924,5,5.00552592,4.969976541,0.0001105184038
0.001926,5,5.005171898,4.969769665,0.0001034379573
0.001928,5,5.004819472,4.969576887,9.638944016e-05
0.00193,5,5.004468766,4.969398136,8.93753142e-05
0.001932,5,5.0041199,4.96923334,8.239800215e-05
0.001934,5,5.003772994,4.96908242,7.54598873e-05
0.001936,5,5.003428166,4.968945293,6.856331287e-05
0.001938,5,5.003085529,4.968821872,6.171058152e-05
0.00194,5,5.002745198,4.968712064,5.490395486e-05
0.001942,5,5.002407283,4.968615773,4.814565295e-05
0.001944,5,5.002071893,4.968532897,4.143785389e-05
0.001946,5,5.001739135,4.968463332,3.478269336e-05
0.001948,5,5.001409113,4.968406967,2.818226421e-05
0.00195,5,5.001081931,4.96836369,2.16386161e-05
0.001952,5,5.000757688,4.968333383,1.51537551e-05
0.001954,5,5.000436482,4.968315923,8.729643358e-06
0.001956,5,5.00011841,4.968311187,2.368198781e-06
0.001958,5,4.999803565,4.968319044,-3.928705272e-06
0.00196,5,4.999492038,4.968339363,-1.015924028e-05
0.001962,5,4.999183919,4.968372006,-1.632162281e-05
0.001964,5,4.998879294,4.968416834,-2.241411478e-05
0.001966,5,4.998578249,4.968473704,-2.843502365e-05
0.001968,5,4.998280865,4.96854247,-3.438270265e-05
0.00197,5,4.997987222,4.968622981,-4.025555094e-05
0.001972,5,4.997697399,4.968715085,-4.60520138e-05
0.001974,5,4.997411471,4.968818626,-5.177058274e-05
0.001976,5,4.99712951,4.968933446,-5.740979563e-05
0.001978,5,4.996851588,4.969059382,-6.296823682e-05
0.00198,5,4.996577773,4.969196271,-6.844453718e-05
0.001982,5,4.996308131,4.969343946,-7.383737423e-05
0.001984,5,4.996042726,4.969502237,-7.914547211e-05
0.001986,5,4.99578162,4.969670972,-8.436760165e-05
0.001988,5,4.995524871,4.969849977,-8.950258037e-05
0.00199,5,4.995272536,4.970039076,-9.454927246e-05
0.001992,5,4.995024671,4.970238089,-9.950658876e-05
0.001994,5,4.994781326,4.970446836,-0.0001043734867
0.001996,5,4.994542551,4.970665134,-0.0001091489702
0.001998,5,4.994308396,4.970892798,-0.0001138320896
0.002,5,4.994078903,4.971129642,-0.0001184219418
0.002002,5,4.993854117,4.971375477,-0.0001229176696
0.002004,5,4.993634077,4.971630114,-0.0001273184621
0.002006,5,4.993418822,4.971893361,-0.0001316235543
0.002008,5,4.993208389,4.972165026,-0.0001358322269
0.00201,5,4.99300281,4.972444914,-0.0001399438061
0.002012,5,4.992802117,4.972732829,-0.0001439576637
0.002014,5,4.992606339,4.973028575,-0.0001478732165
0.002016,5,4.992415504,4.973331955,-0.0001516899262
0.002018,5,4.992229635,4.97364277,-0.0001554072993
0.00202,5,4.992048756,4.973960819,-0.0001590248865
0.002022,5,4.991872886,4.974285904,-0.0001625422829
0.002024,5,4.991702044,4.974617822,-0.0001659591271
0.002026,5,4.991536245,4.974956373,-0.0001692751016
0.002028,5,4.991375503,4.975301352,-0.0001724899318
0.00203,5,4.991219831,4.975652559,-0.0001756033861
0.002032,5,4.991069236,4.97600979,-0.0001786152754
0.002034,5,4.990923727,4.976372841,-0.0001815254528
0.002036,5,4.990783309,4.976741508,-0.000184333813
0.002038,5,4.990647985,4.977115589,-0.0001870402923
0.00204,5,4.990517757,4.977494879,-0.0001896448679
0.002042,5,4.990392622,4.977879174,-0.0001921475576
0.002044,5,4.990272579,4.978268271,-0.0001945484193
0.002046,5,4.990157622,4.978661966,-0.0001968475507
0.002048,5,4.990047746,4.979060056,-0.0001990450887
0.00205,5,4.98994294,4.979462338,-0.0002011412089
0.002052,5,4.989843194,4.97986861,-0.0002031361256
0.002054,5,4.989748495,4.980278671,-0.0002050300905
0.002056,5,4.98965883,4.980692317,-0.0002068233931
0.002058,5,4.989574182,4.98110935,-0.0002085163595
0.00206,5,4.989494532,4.981529569,-0.0002101093522
