time,V(in),V(a),V(out),I(V1)
0.00238,5,3.474883644,3.478706015,-0.0007625581779
0.002382,5,3.476411061,3.480229604,-0.0007617944694
0.002384,5,3.477936949,3.481751667,-0.0007610315257
0.002386,5,3.479461308,3.483272206,-0.0007602693461
0.002388,5,3.48098414,3.484791221,-0.0007595079299
0.00239,5,3.482505448,3.486308716,-0.0007587472762
0.002392,5,3.484025231,3.487824691,-0.0007579873843
0.002394,5,3.485543493,3.489339147,-0.0007572282535
0.002396,5,3.487060234,3.490852087,-0.0007564698829
0.002398,5,3.488575456,3.492363512,-0.0007557122718
0.0024,5,3.490089161,3.493873422,-0.0007549554195
0.002402,5,3.49160135,3.495381821,-0.0007541993252
0.002404,5,3.493112024,3.496888709,-0.0007534439881
0.002406,5,3.494621185,3.498394088,-0.0007526894076
0.002408,5,3.496128835,3.499897959,-0.0007519355827
0.00241,5,3.497634974,3.501400324,-0.0007511825128
0.002412,5,3.499139606,3.502901184,-0.000750430197
0.002414,5,3.50064273,3.504400542,-0.0007496786348
0.002416,5,3.50214435,3.505898397,-0.0007489278252
0.002418,5,3.503644465,3.507394753,-0.0007481777676
0.00242,5,3.505143078,3.50888961,-0.0007474284612
0.002422,5,3.50664019,3.51038297,-0.0007466799052
0.002424,5,3.508135802,3.511874834,-0.0007459320988
0.002426,5,3.509629917,3.513365204,-0.0007451850415
0.002428,5,3.511122535,3.514854081,-0.0007444387323
0.00243,5,3.512613659,3.516341468,-0.0007436931705
0.002432,5,3.514103289,3.517827364,-0.0007429483554
0.002434,5,3.515591427,3.519311773,-0.0007422042863
0.002436,5,3.517078075,3.520794695,-0.0007414609624
0.002438,5,3.518563234,3.522276132,-0.0007407183829
0.00244,5,3.520046906,3.523756085,-0.0007399765471
0.002442,5,3.521529092,3.525234556,-0.0007392354542
0.002444,5,3.523009793,3.526711546,-0.0007384951036
0.002446,5,3.524489011,3.528187057,-0.0007377554944
0.002448,5,3.525966748,3.52966109,-0.000737016626
0.00245,5,3.527443005,3.531133647,-0.0007362784976
0.002452,5,3.528917783,3.532604729,-0.0007355411083
0.002454,5,3.530391085,3.534074338,-0.0007348044576
0.002456,5,3.531862911,3.535542475,-0.0007340685447
0.002458,5,3.533333262,3.537009142,-0.0007333333688
0.00246,5,3.534802142,3.53847434,-0.0007325989291
0.002462,5,3.53626955,3.53993807,-0.000731865225
0.002464,5,3.537735489,3.541400335,-0.0007311322557
0.002466,5,3.539199959,3.542861135,-0.0007304000205
0.002468,5,3.540662963,3.544320472,-0.0007296685187
0.00247,5,3.542124501,3.545778348,-0.0007289377494
0.002472,5,3.543584576,3.547234763,-0.000728207712
0.002474,5,3.545043189,3.54868972,-0.0007274784057
0.002476,5,3.54650034,3.550143219,-0.0007267498299
0.002478,5,3.547956033,3.551595263,-0.0007260219837
0.00248,5,3.549410267,3.553045853,-0.0007252948665
0.002482,5,3.550863045,3.55449499,-0.0007245684775
0.002484,5,3.552314368,3.555942676,-0.000723842816
0.002486,5,3.553764238,3.557388911,-0.0007231178812
0.002488,5,3.555212655,3.558833699,-0.0007223936724
0.00249,5,3.556659622,3.560277039,-0.000721670189
0.002492,5,3.55810514,3.561718934,-0.0007209474301
0.002494,5,3.55954921,3.563159385,-0.0007202253951
0.002496,5,3.560991834,3.564598393,-0.0007195040832
0.002498,5,3.562433013,3.56603596,-0.0007187834937
0.0025,5,3.563872748,3.567472087,-0.0007180636259
0.002502,5,3.565311042,3.568906776,-0.0007173444791
0.002504,5,3.566747895,3.570340028,-0.0007166260524
0.002506,5,3.568183309,3.571771845,-0.0007159083453
0.002508,5,3.569617286,3.573202228,-0.000715191357
0.00251,5,3.571049827,3.574631178,-0.0007144750867
0.002512,5,3.572480932,3.576058697,-0.0007137595338
0.002514,5,3.573910605,3.577484786,-0.0007130446975
0.002516,5,3.575338846,3.578909448,-0.0007123305772
0.002518,5,3.576765656,3.580332682,-0.000711617172
0.00252,5,3.578191037,3.581754491,-0.0007109044813
0.002522,5,3.579614991,3.583174876,-0.0007101925044
0.002524,5,3.581037519,3.584593838,-0.0007094812405
0.002526,5,3.582458622,3.58601138,-0.000708770689
0.002528,5,3.583878302,3.587427501,-0.0007080608491
0.00253,5,3.58529656,3.588842205,-0.0007073517201
0.002532,5,3.586713397,3.590255491,-0.0007066433013
0.002534,5,3.588128816,3.591667363,-0.000705935592
0.002536,5,3.589542817,3.59307782,-0.0007052285914
0.002538,5,3.590955402,3.594486864,-0.000704522299
0.00254,5,3.592366572,3.595894498,-0.0007038167139
0.002542,5,3.593776329,3.597300721,-0.0007031118354
0.002544,5,3.595184674,3.598705537,-0.0007024076629
0.002546,5,3.596591609,3.600108945,-0.0007017041956
0.002548,5,3.597997134,3.601510948,-0.0007010014329
0.00255,5,3.599401252,3.602911547,-0.0007002993739
0.002552,5,3.600803964,3.604310743,-0.0006995980181
0.002554,5,3.602205271,3.605708538,-0.0006988973647
0.002556,5,3.603605174,3.607104932,-0.000698197413
0.002558,5,3.605003675,3.608499929,-0.0006974981623
0.00256,5,3.606400776,3.609893528,-0.000696799612
0.002562,5,3.607796478,3.611285731,-0.0006961017612
0.002564,5,3.609190781,3.612676541,-0.0006954046093
0.002566,5,3.610583689,3.614065957,-0.0006947081557
0.002568,5,3.611975201,3.615453982,-0.0006940123995
0.00257,5,3.61336532,3.616840616,-0.0006933173401
0.002572,5,3.614754046,3.618225862,-0.0006926229769
0.002574,5,3.616141382,3.619609721,-0.0006919293091
0.002576,5,3.617527328,3.620992194,-0.0006912363359
0.002578,5,3.618911886,3.622373282,-0.0006905440568
0.00258,5,3.620295058,3.623752987,-0.0006898524711
0.002582,5,3.621676844,3.62513131,-0.0006891615779
0.002584,5,3.623057247,3.626508253,-0.0006884713767
0.002586,5,3.624436267,3.627883816,-0.0006877818667
0.002588,5,3.625813905,3.629258003,-0.0006870930473
0.00259,5,3.627190165,3.630630812,-0.0006864049177
0.002592,5,3.628565045,3.632002247,-0.0006857174773
0.002594,5,3.629938549,3.633372309,-0.0006850307254
0.002596,5,3.631310677,3.634740998,-0.0006843446613
0.002598,5,3.632681431,3.636108317,-0.0006836592843
0.0026,5,3.634050813,3.637474266,-0.0006829745936
0.002602,5,3.635418823,3.638838847,-0.0006822905887
0.002604,5,3.636785462,3.640202062,-0.0006816072689
0.002606,5,3.638150733,3.641563911,-0.0006809246334
0.002608,5,3.639514637,3.642924396,-0.0006802426815
0.00261,5,3.640877175,3.644283519,-0.0006795614127
0.002612,5,3.642238348,3.645641281,-0.0006788808261
0.002614,5,3.643598158,3.646997683,-0.0006782009211
0.002616,5,3.644956606,3.648352726,-0.0006775216971
0.002618,5,3.646313693,3.649706412,-0.0006768431533
0.00262,5,3.647669422,3.651058743,-0.0006761652891
0.002622,5,3.649023792,3.652409719,-0.0006754881038
0.002624,5,3.650376807,3.653759342,-0.0006748115967
0.002626,5,3.651728466,3.655107614,-0.0006741357671
0.002628,5,3.653078771,3.656454535,-0.0006734606144
0.00263,5,3.654427724,3.657800107,-0.0006727861378
0.002632,5,3.655775327,3.659144332,-0.0006721123367
0.002634,5,3.657121579,3.66048721,-0.0006714392105
0.002636,5,3.658466483,3.661828744,-0.0006707667584
0.002638,5,3.659810041,3.663168934,-0.0006700949797
0.00264,5,3.661152252,3.664507782,-0.0006694238739
0.002642,5,3.66249312,3.665845288,-0.0006687534401
0.002644,5,3.663832644,3.667181456,-0.0006680836778
0.002646,5,3.665170827,3.668516285,-0.0006674145863
0.002648,5,3.66650767,3.669849777,-0.0006667461649
0.00265,5,3.667843174,3.671181934,-0.0006660784129
0.002652,5,3.669177341,3.672512757,-0.0006654113297
0.002654,5,3.670510171,3.673842247,-0.0006647449145
0.002656,5,3.671841666,3.675170405,-0.0006640791668
0.002658,5,3.673171828,3.676497233,-0.0006634140859
0.00266,5,3.674500658,3.677822732,-0.000662749671
0.002662,5,3.675828157,3.679146904,-0.0006620859215
0.002664,5,3.677154326,3.68046975,-0.0006614228368
0.002666,5,3.678479168,3.681791271,-0.0006607604162
0.002668,5,3.679802682,3.683111468,-0.000660098659
0.00267,5,3.681124871,3.684430343,-0.0006594375645
0.002672,5,3.682445736,3.685747898,-0.0006587771321
0.002674,5,3.683765278,3.687064132,-0.0006581173612
0.002676,5,3.685083498,3.688379049,-0.0006574582511
0.002678,5,3.686400398,3.689692648,-0.000656799801
0.00268,5,3.687715979,3.691004932,-0.0006561420104
0.002682,5,3.689030243,3.692315902,-0.0006554848785
0.002684,5,3.69034319,3.693625559,-0.0006548284048
0.002686,5,3.691654823,3.694933904,-0.0006541725886
0.002688,5,3.692965142,3.696240939,-0.0006535174291
0.00269,5,3.694274148,3.697546665,-0.0006528629258
0.002692,5,3.695581844,3.698851083,-0.000652209078
0.002694,5,3.69688823,3.700154195,-0.0006515558851
0.002696,5,3.698193307,3.701456001,-0.0006509033463
0.002698,5,3.699497078,3.702756504,-0.000650251461
0.0027,5,3.700799543,3.704055705,-0.0006496002286
0.002702,5,3.702100703,3.705353604,-0.0006489496484
0.002704,5,3.70340056,3.706650204,-0.0006482997198
0.002706,5,3.704699116,3.707945504,-0.0006476504421
0.002708,5,3.705996371,3.709239508,-0.0006470018146
0.00271,5,3.707292326,3.710532216,-0.0006463538368
0.002712,5,3.708586984,3.711823629,-0.0006457065079
0.002714,5,3.709880345,3.713113748,-0.0006450598273
0.002716,5,3.711172411,3.714402576,-0.0006444137943
0.002718,5,3.712463183,3.715690113,-0.0006437684084
0.00272,5,3.713752662,3.71697636,-0.0006431236688
0.002722,5,3.71504085,3.718261319,-0.000642479575
0.002724,5,3.716327748,3.719544992,-0.0006418361262
0.002726,5,3.717613356,3.720827378,-0.0006411933218
0.002728,5,3.718897678,3.722108481,-0.0006405511612
0.00273,5,3.720180712,3.7233883,-0.0006399096438
0.002732,5,3.721462462,3.724666837,-0.0006392687688
0.002734,5,3.722742929,3.725944094,-0.0006386285356
0.002736,5,3.724022113,3.727220072,-0.0006379889437
0.002738,5,3.725300015,3.728494772,-0.0006373499923
0.00274,5,3.726576638,3.729768196,-0.0006367116809
0.002742,5,3.727851983,3.731040344,-0.0006360740087
0.002744,5,3.72912605,3.732311218,-0.0006354369751
0.002746,5,3.730398841,3.733580819,-0.0006348005795
0.002748,5,3.731670357,3.734849148,-0.0006341648213
0.00275,5,3.7329406,3.736116208,-0.0006335296998
0.002752,5,3.734209571,3.737381998,-0.0006328952144
0.002754,5,3.735477271,3.738646521,-0.0006322613644
0.002756,5,3.736743701,3.739909777,-0.0006316281493
0.002758,5,3.738008863,3.741171768,-0.0006309955683
0.00276,5,3.739272758,3.742432496,-0.0006303636208
0.002762,5,3.740535387,3.74369196,-0.0006297323063
0.002764,5,3.741796752,3.744950164,-0.000629101624
0.002766,5,3.743056853,3.746207107,-0.0006284715733
0.002768,5,3.744315693,3.747462791,-0.0006278421537
0.00277,5,3.745573271,3.748717218,-0.0006272133644
0.002772,5,3.74682959,3.749970388,-0.0006265852048
0.002774,5,3.748084651,3.751222303,-0.0006259576744
0.002776,5,3.749338455,3.752472965,-0.0006253307724
0.002778,5,3.750591003,3.753722374,-0.0006247044983
0.00278,5,3.751842297,3.754970532,-0.0006240788514
0.002782,5,3.753092338,3.756217439,-0.0006234538311
0.002784,5,3.754341127,3.757463098,-0.0006228294367
0.002786,5,3.755588665,3.75870751,-0.0006222056677
0.002788,5,3.756834953,3.759950675,-0.0006215825234
0.00279,5,3.758079994,3.761192595,-0.0006209600032
0.002792,5,3.759323787,3.762433271,-0.0006203381065
0.002794,5,3.760566335,3.763672704,-0.0006197168326
0.002796,5,3.761807638,3.764910897,-0.0006190961808
0.002798,5,3.763047699,3.766147849,-0.0006184761507
0.0028,5,3.764286517,3.767383563,-0.0006178567416
0.002802,5,3.765524094,3.768618039,-0.0006172379528
0.002804,5,3.766760433,3.769851278,-0.0006166197837
0.002806,5,3.767995533,3.771083283,-0.0006160022337
0.002808,5,3.769229396,3.772314053,-0.0006153853022
0.00281,5,3.770462023,3.773543591,-0.0006147689885
0.002812,5,3.771693416,3.774771898,-0.0006141532921
0.002814,5,3.772923575,3.775998974,-0.0006135382124
0.002816,5,3.774152503,3.777224822,-0.0006129237486
0.002818,5,3.7753802,3.778449441,-0.0006123099002
0.00282,5,3.776606667,3.779672835,-0.0006116966666
0.002822,5,3.777831906,3.780895003,-0.0006110840472
0.002824,5,3.779055917,3.782115947,-0.0006104720413
0.002826,5,3.780278703,3.783335668,-0.0006098606483
0.002828,5,3.781500265,3.784554168,-0.0006092498676
0.00283,5,3.782720603,3.785771447,-0.0006086396987
0.002832,5,3.783939718,3.786987508,-0.0006080301408
0.002834,5,3.785157613,3.78820235,-0.0006074211934
0.002836,5,3.786374288,3.789415976,-0.0006068128559
0.002838,5,3.787589745,3.790628386,-0.0006062051276
0.00284,5,3.788803984,3.791839582,-0.000605598008
0.002842,5,3.790017007,3.793049565,-0.0006049914964
0.002844,5,3.791228815,3.794258336,-0.0006043855923
0.002846,5,3.79243941,3.795465897,-0.0006037802949
0.002848,5,3.793648792,3.796672248,-0.0006031756038
0.00285,5,3.794856963,3.797877391,-0.0006025715183
0.002852,5,3.796063924,3.799081327,-0.0006019680378
0.002854,5,3.797269677,3.800284057,-0.0006013651616
0.002856,5,3.798474221,3.801485583,-0.0006007628893
0.002858,5,3.79967756,3.802685906,-0.0006001612201
0.00286,5,3.800879693,3.803885026,-0.0005995601535
0.002862,5,3.802080622,3.805082945,-0.0005989596889
0.002864,5,3.803280349,3.806279665,-0.0005983598256
0.002866,5,3.804478874,3.807475186,-0.0005977605631
0.002868,5,3.805676198,3.80866951,-0.0005971619008
0.00287,5,3.806872324,3.809862638,-0.0005965638381
0.002872,5,3.808067251,3.81105457,-0.0005959663743
0.002874,5,3.809260982,3.812245309,-0.0005953695089
0.002876,5,3.810453518,3.813434856,-0.0005947732412
0.002878,5,3.811644859,3.814623211,-0.0005941775707
0.00288,5,3.812835006,3.815810376,-0.0005935824968
0.002882,5,3.814023962,3.816996352,-0.0005929880188
0.002884,5,3.815211727,3.81818114,-0.0005923941363
0.002886,5,3.816398303,3.819364742,-0.0005918008485
0.002888,5,3.81758369,3.820547158,-0.0005912081549
0.00289,5,3.81876789,3.82172839,-0.0005906160548
0.002892,5,3.819950904,3.82290844,-0.0005900245478
0.002894,5,3.821132734,3.824087307,-0.0005894336332
0.002896,5,3.822313379,3.825264993,-0.0005888433104
0.002898,5,3.823492843,3.826441501,-0.0005882535787
0.0029,5,3.824671124,3.827616829,-0.0005876644378
0.002902,5,3.825848226,3.828790981,-0.0005870758868
0.002904,5,3.827024149,3.829963957,-0.0005864879253
0.002906,5,3.828198895,3.831135758,-0.0005859005526
0.002908,5,3.829372464,3.832306386,-0.0005853137682
0.00291,5,3.830544857,3.833475841,-0.0005847275714
0.002912,5,3.831716076,3.834644125,-0.0005841419618
0.002914,5,3.832886123,3.835811239,-0.0005835569386
0.002916,5,3.834054997,3.836977184,-0.0005829725013
0.002918,5,3.835222701,3.838141961,-0.0005823886494
0.00292,5,3.836389236,3.839305572,-0.0005818053822
0.002922,5,3.837554602,3.840468017,-0.0005812226991
0.002924,5,3.838718801,3.841629298,-0.0005806405996
0.002926,5,3.839881834,3.842789416,-0.0005800590831
0.002928,5,3.841043702,3.843948373,-0.0005794781489
0.00293,5,3.842204407,3.845106168,-0.0005788977966
0.002932,5,3.843363949,3.846262804,-0.0005783180255
0.002934,5,3.84452233,3.847418282,-0.0005777388351
0.002936,5,3.845679551,3.848572603,-0.0005771602247
0.002938,5,3.846835612,3.849725767,-0.0005765821938
0.00294,5,3.847990516,3.850877776,-0.0005760047418
0.002942,5,3.849144264,3.852028632,-0.0005754278681
0.002944,5,3.850296856,3.853178335,-0.0005748515722
0.002946,5,3.851448293,3.854326887,-0.0005742758534
0.002948,5,3.852598578,3.855474288,-0.0005737007112
0.00295,5,3.85374771,3.856620541,-0.0005731261451
0.002952,5,3.854895691,3.857765645,-0.0005725521543
0.002954,5,3.856042523,3.858909603,-0.0005719787384
0.002956,5,3.857188206,3.860052414,-0.0005714058968
0.002958,5,3.858332742,3.861194082,-0.000570833629
0.00296,5,3.859476132,3.862334605,-0.0005702619342
0.002962,5,3.860618376,3.863473987,-0.000569690812
0.002964,5,3.861759476,3.864612228,-0.0005691202618
0.002966,5,3.862899434,3.865749328,-0.000568550283
0.002968,5,3.86403825,3.86688529,-0.000567980875
0.00297,5,3.865175925,3.868020114,-0.0005674120373
0.002972,5,3.866312461,3.869153802,-0.0005668437693
0.002974,5,3.867447859,3.870286354,-0.0005662760704
0.002976,5,3.86858212,3.871417772,-0.0005657089401
0.002978,5,3.869715245,3.872548056,-0.0005651423777
0.00298,5,3.870847234,3.873677209,-0.0005645763828
0.002982,5,3.871978091,3.874805231,-0.0005640109547
0.002984,5,3.873107814,3.875932123,-0.0005634460929
0.002986,5,3.874236406,3.877057887,-0.0005628817968
0.002988,5,3.875363868,3.878182523,-0.0005623180659
0.00299,5,3.876490201,3.879306033,-0.0005617548995
0.002992,5,3.877615406,3.880428417,-0.0005611922972
0.002994,5,3.878739483,3.881549678,-0.0005606302583
0.002996,5,3.879862435,3.882669815,-0.0005600687823
0.002998,5,3.880984263,3.883788831,-0.0005595078686
0.003,5,3.882104967,3.884906726,-0.0005589475167
